user,Index
1015833779558484,14495
1015843383778151,14496
100000347236009,14497
hsiang0505,14498
251f0de36c58dbfa,14499
767819614,14500
cyan612,14501
f67f1faae0f51470,14502
1163720316983619,14503
1311742353,14504
37980527d9d75059,14505
kaoli03,14506
sallywang3344,14507
afedbdce458d2c53,14508
2283833361634646,14509
1194803893879886,14510
f0e6649ce3a952e6,14511
2707046426180271,14512
1671955662814794,14513
3234759859884375,14514
5dbbf0df6a1cbc35,14515
d15845f393701ca9,14516
supreme88,14517
100000779733476,14518
Jerching,14519
1244744229013596,14520
1930913290268331,14521
fdb6608cca42a10b,14522
100004094130023,14523
100001635347830,14524
1407270679398400,14525
d5483354aefad381,14526
erichsu100,14527
1080935245253310,14528
moonyuetyi,14529
930758166994586,14530
805559079593038,14531
1104585113211942,14532
985776061441391,14533
912386192248179,14534
100000878419804,14535
1775246715820440,14536
43e0dfadbe7da568,14537
yuhtzy550612,14538
1591316716,14539
ting_hsuan,14540
1979017082157893,14541
100004048265422,14542
seadf2003,14543
1536796153315925,14544
1015420974773474,14545
zax2ellie,14546
suyu0701,14547
8bca08f5b8d6c0c0,14548
fiddleifee,14549
100000058624861,14550
839010922926692,14551
1626634662,14552
1060856790595521,14553
467398006800900,14554
100000117319383,14555
2422dc12713c6754,14556
chiungyao,14557
ohmygod926,14558
2139311629420263,14559
1011325268,14560
5f8a39583181b6ab,14561
1021051144253052,14562
428623914177944,14563
2579af5bc555b2a3,14564
meimelissa,14565
100000565527139,14566
100008165193102,14567
1076310535716559,14568
3d5b75e630c479ef,14569
hsinfangchang96,14570
live5530,14571
annie15,14572
apple28462846,14573
neolpan,14574
1202660759748119,14575
859523350749452,14576
89b79d2a92342134,14577
1020082578692345,14578
b9666a0278e61eff,14579
bd8aef1b340c6461,14580
100002802254209,14581
573589ed120a3571,14582
1021113673604501,14583
a2de38bc0a588e59,14584
1424393940912812,14585
1891227647562077,14586
1323fd03e0b7d785,14587
b17e0b6e9ad5481f,14588
2205207976162307,14589
100000173135220,14590
jojochen75,14591
Paulawu1007,14592
1020191206332068,14593
2333693076694827,14594
e482dd3839197e17,14595
1021686246102387,14596
ch21426,14597
100002234177099,14598
100003552129269,14599
dd7da9b6932b536a,14600
1451082264946357,14601
cf281535ee0f161a,14602
milly2676,14603
bcf98b47bb7c3014,14604
1114235378628090,14605
1242365209113593,14606
1777861025571184,14607
100000344162213,14608
1696148167082276,14609
a855058,14610
nikkychuang9,14611
b39a7afe53828911,14612
1726711095,14613
b85966bb75722e91,14614
100001719615726,14615
85dddcee92d94528,14616
100000280996314,14617
7e73322e5270da9f,14618
1812313751,14619
1401596349863257,14620
988365774519000,14621
1060090587342912,14622
a0987526765,14623
1255626061120989,14624
1021056555220372,14625
1821970567924556,14626
7b1d947caa1068d5,14627
5eaa8da05dbcae1d,14628
1486656092,14629
2003879436547588,14630
2029217387403364,14631
2354112748149761,14632
871763472883693,14633
1658890264371183,14634
vivvi927,14635
1610606927,14636
076853d08b968388,14637
Vickygirl89,14638
164459294101816,14639
gop5566,14640
1769633769715374,14641
1742062542479402,14642
906043409554538,14643
100000063552056,14644
1499356270150429,14645
d1c64c6d3f65e811,14646
Karen860832,14647
v810514,14648
1784436601574302,14649
19104a5ac37f40fe,14650
fongling5577,14651
1673465149438279,14652
freehover127,14653
vitachan50,14654
mitour,14655
1020834173827395,14656
100000789864671,14657
1240470599363341,14658
1408074389,14659
100000061318442,14660
0938828992,14661
1015541036344793,14662
100000586470649,14663
kktt1218,14664
100000323582314,14665
8c9d61429c10b3a8,14666
1020727134718198,14667
530318880657647,14668
angelachen739,14669
vickey_1202,14670
jane1945,14671
evil6868,14672
lin_000829,14673
h24cc365,14674
dkh86810,14675
100000251536117,14676
1047528701926744,14677
1020174798021853,14678
100000170234189,14679
616577058,14680
icecoffee,14681
1020953964176786,14682
ilyrex,14683
Ambrosia,14684
mia1333,14685
TiffHiiiiiu,14686
1544483718929064,14687
4b9079014d6785d1,14688
angela19870111,14689
1839498102733245,14690
dr0928,14691
730079600453165,14692
janefan9926,14693
yufanglu16,14694
HEATHER700516,14695
100000307578237,14696
oypl45,14697
1040270172657947,14698
1384338221,14699
65c799a761b43d85,14700
spig0322,14701
1568757746585875,14702
100004094273120,14703
057032c938dab112,14704
6810ab6f9e801234,14705
kulaisasmartgirl,14706
1913598955570917,14707
10331314,14708
guliuliu,14709
jenny55283,14710
1731925310155376,14711
kaiwaiicandy,14712
celiaweng96,14713
8b710b05d25d30f5,14714
100001139391386,14715
1137040376310613,14716
miozax,14717
1082837321737194,14718
JumpingBaNana,14719
idont138,14720
100000246073342,14721
1200933579918305,14722
1442253265799018,14723
187027d65daa9bc2,14724
1021503766663383,14725
100000968631436,14726
2189822944609813,14727
1631526240196320,14728
mandyhuang336333,14729
1021311735007311,14730
1631672220186797,14731
SiuLingAmy,14732
1020509933801829,14733
100000817176734,14734
generin,14735
chenchenya,14736
725368512,14737
771719045,14738
1021083087892046,14739
1170565806293574,14740
1056321904418632,14741
100000095440864,14742
100000909741704,14743
849817695036905,14744
shihyingwu3,14745
1207901829224881,14746
1625051311078637,14747
1020791158077160,14748
1415931395216666,14749
815187398618205,14750
sunnychang330,14751
100007284706978,14752
taro1016,14753
1663090407097927,14754
jane8907250624,14755
bunny7518,14756
hsuemin,14757
1097026577,14758
100000292980509,14759
1393521867330351,14760
1195016878,14761
100002565827025,14762
yogatsui,14763
1661906904037831,14764
1149918601685848,14765
100000195440686,14766
656811939,14767
601917504,14768
802865183121596,14769
1020515506655668,14770
1529307624,14771
100002350369872,14772
Xiushan0526,14773
starstartea,14774
871989269520792,14775
1114401882096508,14776
waywayway06,14777
1021039475781157,14778
1203605496378586,14779
aling8740,14780
betty09190616,14781
1015412322202379,14782
QAZ1234567890QAZ,14783
100002402273609,14784
100001770110673,14785
100000433193196,14786
1183784574968558,14787
Jillstar,14788
1327012870646422,14789
7041a2a832c24d74,14790
1020652873887810,14791
tinazheng,14792
miss28564,14793
100000233627500,14794
100000205026077,14795
kireiyuki,14796
1483830981911846,14797
2dd80dcbf81661f8,14798
1850951884,14799
758486494295178,14800
miss045,14801
1636353329733745,14802
100001971312045,14803
1071367346216102,14804
mikokwokk,14805
6dcd8bc6bd51f214,14806
2483f7af1a7402a7,14807
0e6ce3d6508582e6,14808
utihuang7,14809
100000125553384,14810
1020149557530941,14811
jessie0125,14812
1050250334993008,14813
1058054144209782,14814
100000274473662,14815
1903217206448951,14816
katherinekuo79,14817
100000279163404,14818
Emberching,14819
100000363672453,14820
100001438149167,14821
1140628285949140,14822
368800746657249,14823
LULU_KAO,14824
1859885280965187,14825
1160650693952351,14826
100002413242293,14827
sandymom07100710,14828
2422116434472979,14829
1207470702667798,14830
100000274311419,14831
100002956394300,14832
1678665722150760,14833
1503695339680518,14834
1567005133313452,14835
100001403209156,14836
1096282827052971,14837
unawu701010,14838
100000256754762,14839
807757365,14840
1038691059508581,14841
1037127972966226,14842
yandyma,14843
1249661935044664,14844
1126565325,14845
100000238623706,14846
976026042418525,14847
100000209906333,14848
jeanie1126,14849
1021391459604137,14850
kevilin1,14851
671734460,14852
1020730555860948,14853
1589935400,14854
100000284123574,14855
lovegoodfood,14856
1432514303437188,14857
may39,14858
2318913158195622,14859
cos79928,14860
ERN,14861
hostar1990,14862
100000281565375,14863
cherish0121,14864
1020646543849431,14865
850040705079308,14866
254772654911200,14867
asdfgh123,14868
1274716059,14869
asaya870130,14870
susanpoko,14871
939282999427370,14872
100000446825322,14873
1192007720817152,14874
558685800950328,14875
100000267386646,14876
cindy775775,14877
100000213694844,14878
100000227080115,14879
c11ba6a8bb881a48,14880
1080937780,14881
99221632a7588168,14882
awake10266,14883
tina062068,14884
l381021,14885
bluewhale319,14886
100000186508282,14887
Wowoo,14888
cm915220,14889
309176159463630,14890
1944792562203648,14891
100001473521834,14892
100000037441154,14893
f9c085e47f0eba53,14894
c2b2e11da3a70b87,14895
100000343742461,14896
mangohill,14897
897866133605387,14898
100000597678514,14899
1638174734,14900
876963472395638,14901
100000244424086,14902
1702863577,14903
1008548099212959,14904
100007981846161,14905
1781534156,14906
100000857576096,14907
5d995d719d3209c2,14908
100001577313320,14909
100000144485850,14910
Ant0406,14911
2207353492611796,14912
janiceowo,14913
100002190163767,14914
865180246906365,14915
mctang123,14916
100000242643675,14917
1015425983479391,14918
joycechang1,14919
qqmommy,14920
1615675468654974,14921
ycyyuyu,14922
s89269,14923
n1208811,14924
978053568880875,14925
100004025062724,14926
100001452673055,14927
100001443898323,14928
5994d5c2a313c63c,14929
ab4617can17,14930
1faa2fc2eb67f24f,14931
1020507997075431,14932
michihsieh,14933
zhenwang374,14934
1015613758543429,14935
100000250320391,14936
ouosaya,14937
f369f8d2351d3487,14938
544769915673105,14939
100001882809464,14940
w22837392,14941
christinchang,14942
1441517434,14943
dimsc0,14944
1067683739927122,14945
100000072570066,14946
100000123768830,14947
amamber,14948
100002932477940,14949
881960098493098,14950
100000293029827,14951
100000017914269,14952
671849795,14953
1459872585,14954
bonniehung,14955
606199366,14956
100000154066423,14957
961812873888135,14958
Dadamama,14959
100000223451721,14960
zhancbao,14961
106528013012955,14962
100002320134553,14963
linda6253251,14964
1791825930838073,14965
as248900,14966
1423851307660572,14967
1393666849,14968
1660481973975200,14969
943a5b248084cfea,14970
100000140315611,14971
956861071002961,14972
joanhsu739,14973
ayanchen1,14974
100000061165064,14975
candy80112,14976
100000046887211,14977
ch1560,14978
nico670107,14979
seeemilykimo,14980
lihsiang9,14981
100000318967044,14982
100000127845048,14983
1706873906,14984
100000407916540,14985
100000598135338,14986
lavender027,14987
1048081498565162,14988
100000254731922,14989
evonnechen902,14990
CCindidy,14991
amy54777,14992
100000246223433,14993
1084017388291106,14994
hyderoye,14995
100001239170671,14996
reginawangms,14997
1125026457563521,14998
100000142684465,14999
100003879885219,15000
hongxshao,15001
camille19,15002
xxxg01w,15003
laulauwinnie,15004
yahuichen376,15005
1021098994819913,15006
100000286273069,15007
100003623012527,15008
100000224173597,15009
1033241453360538,15010
1053153861362674,15011
juzilin14,15012
878483298837697,15013
Joan_2232,15014
100000928599813,15015
1841912715,15016
pinghung,15017
minmin3344,15018
100000175659896,15019
FuAwa,15020
szuyu20045,15021
917936884933430,15022
1584540841557895,15023
claire901282001,15024
blissqiu,15025
Miyahuei,15026
lingya0305,15027
100000549647766,15028
lunluntu5,15029
100000332232733,15030
sealandamy,15031
1036234233085694,15032
100001249190204,15033
100006530852205,15034
1172133844,15035
lovejoy329,15036
100000131752137,15037
eaea5r8t,15038
veronica0204,15039
100001575375098,15040
657618782,15041
1023875064304448,15042
1815066080,15043
huiruc2,15044
1005926259420565,15045
100005703943751,15046
joywei80224,15047
944609432266983,15048
100000257358865,15049
Ringo19,15050
1669951538,15051
100002955193874,15052
1020626353636744,15053
meiclin9,15054
dongmei39,15055
100000160927794,15056
482323881921090,15057
loveblyte,15058
100002306328634,15059
100000376381968,15060
elainetsai0908,15061
100000358022190,15062
ellychen186,15063
1604877465,15064
100000138674538,15065
guan0406,15066
yuki_0417,15067
Tanya_aynaT,15068
f851115,15069
Holy1030,15070
967334709979671,15071
1836486359701996,15072
1020863890988516,15073
1169431579735383,15074
d95b428c45d0e62c,15075
12166529,15076
79054,15077
sun54335433,15078
yayahsu98,15079
100002502453344,15080
mercyshao,15081
100000350645522,15082
blythe0624,15083
536873253,15084
1020622283395969,15085
ilinwang,15086
1416375530,15087
brn1016,15088
elsa0603,15089
100001175195820,15090
100000258108369,15091
100000071544603,15092
100000261756142,15093
avylin5,15094
b486a3e5b3d5e868,15095
503670233,15096
1021223564799992,15097
100002385038853,15098
100001092406315,15099
jiaxuan777,15100
irentsai5,15101
100000300903543,15102
1319728412,15103
1020412715937049,15104
100000072377110,15105
88chen,15106
1010807819036567,15107
1118141471576208,15108
JeSuisNicole,15109
sunnymixblue,15110
100001812852894,15111
kelsie79,15112
100007990308294,15113
camyhorng,15114
100002454852124,15115
monicafu73,15116
100000373426305,15117
100000380543442,15118
1833805024,15119
christinalu921,15120
jenny082421,15121
100000428629290,15122
stu4082412,15123
sgreenlife,15124
chenxxuan,15125
574228660,15126
kola0315,15127
846739390,15128
babyb2000tw,15129
1808274879,15130
yokolin9883,15131
100002437213579,15132
SiuJiJing,15133
a6f668b9186ced3d,15134
1180706428612698,15135
665892116948685,15136
100000989322948,15137
bccbcab8560ca6dc,15138
1005591919459270,15139
1015319750573308,15140
hsinjulin,15141
100000196050761,15142
1584113558543185,15143
1713707551,15144
e9088723329412cf,15145
candy81677,15146
611427412,15147
745816395514668,15148
100000553702061,15149
100000201452809,15150
100000116350749,15151
100000347035746,15152
1015343509708899,15153
shellycheng2,15154
1490885610928671,15155
